date,replicate,shelter_trend,State,state_name
2021-01-18,1,0.253201810236377,5,ANTIOQUIA
2021-01-19,1,0.2519959357006216,5,ANTIOQUIA
2021-01-20,1,0.2508146223658677,5,ANTIOQUIA
2021-01-21,1,0.24965873753322193,5,ANTIOQUIA
2021-01-22,1,0.2485291485037907,5,ANTIOQUIA
2021-01-23,1,0.24742672257868062,5,ANTIOQUIA
2021-01-24,1,0.2463523270589982,5,ANTIOQUIA
2021-01-25,1,0.2453068281468717,5,ANTIOQUIA
2021-01-26,1,0.2442910845089791,5,ANTIOQUIA
2021-01-27,1,0.2433059516512344,5,ANTIOQUIA
2021-01-28,1,0.24235228506873796,5,ANTIOQUIA
2021-01-29,1,0.24143094025659026,5,ANTIOQUIA
2021-01-30,1,0.2405427727098917,5,ANTIOQUIA
2021-01-31,1,0.23968863792374268,5,ANTIOQUIA
2021-02-01,1,0.23886939139324365,5,ANTIOQUIA
2021-02-02,1,0.23808588861349503,5,ANTIOQUIA
2021-02-03,1,0.23733898507959725,5,ANTIOQUIA
2021-02-04,1,0.2366295362866507,5,ANTIOQUIA
2021-02-05,1,0.23595839772975585,5,ANTIOQUIA
2021-02-06,1,0.23532642490401307,5,ANTIOQUIA
2021-02-07,1,0.2347344733045228,5,ANTIOQUIA
2021-02-08,1,0.23418339842638547,5,ANTIOQUIA
2021-02-09,1,0.23367405576470152,5,ANTIOQUIA
2021-02-10,1,0.23320730081457133,5,ANTIOQUIA
2021-02-11,1,0.23278398907109535,5,ANTIOQUIA
2021-02-12,1,0.232404976029374,5,ANTIOQUIA
2021-02-13,1,0.2320711171845077,5,ANTIOQUIA
2021-02-14,1,0.23178326803159685,5,ANTIOQUIA
2021-02-15,1,0.2315422840657419,5,ANTIOQUIA
2021-02-16,1,0.23134902078204328,5,ANTIOQUIA
2021-02-17,1,0.23120433367560136,5,ANTIOQUIA
2021-02-18,1,0.23110907824151664,5,ANTIOQUIA
2021-02-19,1,0.23106410997488946,5,ANTIOQUIA
2021-02-20,1,0.2310702843708203,5,ANTIOQUIA
2021-02-21,1,0.23112845692440956,5,ANTIOQUIA
2021-02-22,1,0.23123948313075768,5,ANTIOQUIA
2021-02-23,1,0.23140421848496504,5,ANTIOQUIA
2021-02-24,1,0.23162343462636428,5,ANTIOQUIA
2021-02-25,1,0.2318968555957098,5,ANTIOQUIA
2021-02-26,1,0.2322234933212513,5,ANTIOQUIA
2021-02-27,1,0.23260234612278935,5,ANTIOQUIA
2021-02-28,1,0.23303241232012442,5,ANTIOQUIA
2021-03-01,1,0.23351269023305707,5,ANTIOQUIA
2021-03-02,1,0.2340421781813878,5,ANTIOQUIA
2021-03-03,1,0.23461987448491717,5,ANTIOQUIA
2021-03-04,1,0.23524477746344566,5,ANTIOQUIA
2021-03-05,1,0.2359158854367738,5,ANTIOQUIA
2021-03-06,1,0.23663219672470215,5,ANTIOQUIA
2021-03-07,1,0.2373927096470312,5,ANTIOQUIA
2021-03-08,1,0.2381964225235615,5,ANTIOQUIA
2021-03-09,1,0.23904233367409355,5,ANTIOQUIA
2021-03-10,1,0.2399294414184279,5,ANTIOQUIA
2021-03-11,1,0.24085674407636504,5,ANTIOQUIA
2021-03-12,1,0.2418232399677055,5,ANTIOQUIA
2021-03-13,1,0.24282792741224984,5,ANTIOQUIA
2021-03-14,1,0.24386980472979855,5,ANTIOQUIA
2021-03-15,1,0.2449478702401522,5,ANTIOQUIA
2021-03-16,1,0.24606112226311122,5,ANTIOQUIA
